,ID,Pathogens,Link
42,dbAMP_24351,Staphylococcus aureus,Negative
43,20365.0,Escherichia coli,Negative
44,dbAMP_27647,Pseudomonas aeruginosa,Negative
45,dbAMP_19089,Bacillus subtilis,Negative
46,dbAMP_02310,Enterococcus faecalis,Negative
47,dbAMP_18879,Staphylococcus aureus,Negative
48,dbAMP_32922,Escherichia coli,Negative
49,dbAMP_16041,Pseudomonas aeruginosa,Negative
50,dbAMP_21838,Escherichia coli,Negative
51,18110.0,Escherichia coli,Negative
52,dbAMP_21136,Pseudomonas aeruginosa,Negative
53,9587.0,Staphylococcus aureus,Negative
54,17465.0,Pseudomonas aeruginosa,Negative
55,dbAMP_01964,Salmonella enterica,Negative
56,dbAMP_19842,Pseudomonas aeruginosa,Negative
57,dbAMP_19700,Candida albicans,Negative
58,21913.0,Staphylococcus epidermidis,Negative
59,dbAMP_32420,Klebsiella pneumoniae,Negative
60,dbAMP_16868,Klebsiella pneumoniae,Negative
61,dbAMP_23952,Staphylococcus aureus,Negative
62,20609.0,Klebsiella pneumoniae,Negative
63,17451.0,Candida albicans,Negative
64,dbAMP_12947,Candida albicans,Negative
65,dbAMP_31767,Cryptococcus neoformans,Negative
66,dbAMP_04648,Bacillus cereus,Negative
67,dbAMP_16275,Staphylococcus aureus,Negative
68,dbAMP_20381,Staphylococcus aureus,Negative
69,dbAMP_27541,Pseudomonas aeruginosa,Negative
70,21203.0,Staphylococcus aureus,Negative
71,dbAMP_23248,Pseudomonas aeruginosa,Negative
72,dbAMP_02190,Pseudomonas aeruginosa,Negative
73,dbAMP_16915,Salmonella enterica,Negative
74,dbAMP_20131,Staphylococcus aureus,Negative
75,dbAMP_01715,Escherichia coli,Negative
76,dbAMP_12208,Salmonella enterica,Negative
77,dbAMP_17593,Pseudomonas aeruginosa,Negative
78,21118.0,Acinetobacter baumannii,Negative
79,dbAMP_23108,Pseudomonas aeruginosa,Negative
80,20538.0,Bacillus subtilis,Negative
81,dbAMP_14879,Pseudomonas aeruginosa,Negative
82,dbAMP_24063,Klebsiella pneumoniae,Negative
83,dbAMP_26141,Candida albicans,Negative
84,dbAMP_18226,Klebsiella pneumoniae,Negative
85,dbAMP_01909,Pseudomonas aeruginosa,Negative
86,18158.0,Staphylococcus aureus,Negative
87,dbAMP_04689,Pseudomonas aeruginosa,Negative
88,22272.0,Micrococcus luteus,Negative
89,dbAMP_00568,Listeria monocytogenes,Negative
90,dbAMP_33372,Enterococcus faecalis,Negative
91,dbAMP_16077,Staphylococcus aureus,Negative
92,dbAMP_23544,Pseudomonas aeruginosa,Negative
93,dbAMP_27161,Escherichia coli,Negative
94,dbAMP_20726,Staphylococcus aureus,Negative
95,dbAMP_24371,Staphylococcus aureus,Negative
96,21651.0,Staphylococcus aureus,Negative
97,dbAMP_14881,Salmonella enterica,Negative
98,dbAMP_18720,Staphylococcus aureus,Negative
99,dbAMP_21012,Pseudomonas aeruginosa,Negative
100,dbAMP_23362,Salmonella enterica,Negative
101,dbAMP_19597,Escherichia coli,Negative
102,dbAMP_23135,Staphylococcus aureus,Negative
103,20596.0,Bacillus cereus,Negative
104,dbAMP_21347,Staphylococcus epidermidis,Negative
105,dbAMP_28733,Candida albicans,Negative
106,21553.0,Klebsiella pneumoniae,Negative
107,dbAMP_02711,Pseudomonas aeruginosa,Negative
108,22363.0,Klebsiella pneumoniae,Negative
109,dbAMP_19806,Pseudomonas aeruginosa,Negative
110,dbAMP_34254,Escherichia coli,Negative
111,dbAMP_21010,Pseudomonas aeruginosa,Negative
112,dbAMP_01642,Klebsiella pneumoniae,Negative
113,dbAMP_31650,Klebsiella pneumoniae,Negative
114,19906.0,Staphylococcus aureus,Negative
115,18171.0,Escherichia coli,Negative
116,19855.0,Escherichia coli,Negative
117,dbAMP_21661,Salmonella enterica,Negative
118,dbAMP_03652,Staphylococcus aureus,Negative
119,dbAMP_33202,Staphylococcus aureus,Negative
120,dbAMP_21617,Bacillus megaterium,Negative
121,DRAMP03906,Escherichia coli,Negative
122,dbAMP_21657,Pseudomonas aeruginosa,Negative
123,dbAMP_31183,Staphylococcus aureus,Negative
124,dbAMP_33164,Staphylococcus aureus,Negative
125,dbAMP_03461,Staphylococcus epidermidis,Negative
126,dbAMP_16928,Staphylococcus aureus,Negative
127,dbAMP_17729,Micrococcus luteus,Negative
128,dbAMP_01698,Enterococcus faecalis,Negative
129,20164.0,Klebsiella pneumoniae,Negative
130,dbAMP_19021,Pseudomonas aeruginosa,Negative
131,dbAMP_24799,Escherichia coli,Negative
132,dbAMP_23608,Bacillus subtilis,Negative
133,dbAMP_25197,Klebsiella pneumoniae,Negative
134,dbAMP_22879,Candida albicans,Negative
135,14669.0,Pseudomonas aeruginosa,Negative
136,dbAMP_33240,Pseudomonas aeruginosa,Negative
137,dbAMP_19380,Staphylococcus aureus,Negative
138,dbAMP_19540,Staphylococcus aureus,Negative
139,dbAMP_24367,Klebsiella pneumoniae,Negative
140,dbAMP_18728,Klebsiella pneumoniae,Negative
141,22291.0,Escherichia coli,Negative
142,20067.0,Staphylococcus aureus,Negative
143,dbAMP_16119,Listeria monocytogenes,Negative
144,dbAMP_17899,Staphylococcus epidermidis,Negative
145,dbAMP_33281,Pseudomonas aeruginosa,Negative
146,DRAMP28997,Staphylococcus aureus,Negative
147,dbAMP_20991,Pseudomonas aeruginosa,Negative
148,dbAMP_22799,Escherichia coli,Negative
149,dbAMP_21387,Micrococcus luteus,Negative
150,dbAMP_33216,Staphylococcus aureus,Negative
151,17511.0,Klebsiella pneumoniae,Negative
152,19440.0,Candida albicans,Negative
153,17428.0,Klebsiella pneumoniae,Negative
154,dbAMP_04233,Staphylococcus epidermidis,Negative
155,dbAMP_01476,Staphylococcus aureus,Negative
156,dbAMP_31806,Enterococcus faecium,Negative
157,dbAMP_23163,Escherichia coli,Negative
158,20162.0,Klebsiella pneumoniae,Negative
159,dbAMP_16261,Staphylococcus epidermidis,Negative
160,dbAMP_03809,Staphylococcus aureus,Negative
161,9580.0,Staphylococcus aureus,Negative
162,dbAMP_07562,Pseudomonas aeruginosa,Negative
163,dbAMP_16741,Enterococcus faecalis,Negative
164,dbAMP_31649,Escherichia coli,Negative
165,dbAMP_17782,Bacillus subtilis,Negative
166,17610.0,Escherichia coli,Negative
167,dbAMP_14834,Staphylococcus aureus,Negative
168,dbAMP_21730,Salmonella enterica,Negative
169,dbAMP_33369,Klebsiella pneumoniae,Negative
170,20608.0,Escherichia coli,Negative
171,dbAMP_19064,Escherichia coli,Negative
172,dbAMP_19566,Candida albicans,Negative
173,dbAMP_16332,Staphylococcus aureus,Negative
174,20608.0,Staphylococcus aureus,Negative
175,dbAMP_21759,Staphylococcus aureus,Negative
176,dbAMP_18044,Candida parapsilosis,Negative
177,dbAMP_31878,Staphylococcus aureus,Negative
178,dbAMP_18429,Candida albicans,Negative
179,dbAMP_04488,Pseudomonas aeruginosa,Negative
180,dbAMP_25449,Candida parapsilosis,Negative
181,dbAMP_33973,Staphylococcus aureus,Negative
182,dbAMP_21702,Micrococcus luteus,Negative
183,dbAMP_16427,Staphylococcus aureus,Negative
184,dbAMP_33212,Pseudomonas aeruginosa,Negative
185,dbAMP_21988,Enterococcus faecium,Negative
186,dbAMP_24374,Staphylococcus aureus,Negative
187,dbAMP_01916,Klebsiella pneumoniae,Negative
188,dbAMP_23950,Candida albicans,Negative
189,dbAMP_33367,Staphylococcus aureus,Negative
190,dbAMP_20428,Staphylococcus aureus,Negative
191,dbAMP_18524,Klebsiella pneumoniae,Negative
192,dbAMP_27395,Pseudomonas aeruginosa,Negative
193,dbAMP_03594,Micrococcus luteus,Negative
194,dbAMP_21489,Escherichia coli,Negative
195,20957.0,Pseudomonas aeruginosa,Negative
196,dbAMP_05292,Enterococcus faecalis,Negative
197,dbAMP_24355,Escherichia coli,Negative
198,dbAMP_31635,Salmonella enterica,Negative
199,dbAMP_24097,Staphylococcus aureus,Negative
200,dbAMP_27436,Staphylococcus aureus,Negative
201,20576.0,Klebsiella pneumoniae,Negative
202,18190.0,Klebsiella pneumoniae,Negative
203,dbAMP_24947,Candida albicans,Negative
204,18844.0,Escherichia coli,Negative
205,18612.0,Staphylococcus aureus,Negative
206,dbAMP_27263,Salmonella enterica,Negative
207,dbAMP_25243,Pseudomonas aeruginosa,Negative
208,21029.0,Klebsiella pneumoniae,Negative
209,dbAMP_21347,Staphylococcus aureus,Negative
210,21726.0,Pseudomonas aeruginosa,Negative
211,dbAMP_11646,Bacillus subtilis,Negative
212,dbAMP_19705,Escherichia coli,Negative
213,22269.0,Micrococcus luteus,Negative
214,dbAMP_04758,Candida albicans,Negative
215,dbAMP_22885,Staphylococcus aureus,Negative
216,dbAMP_21615,Staphylococcus epidermidis,Negative
217,dbAMP_16346,Bacillus cereus,Negative
218,3081.0,Bacillus subtilis,Negative
219,dbAMP_31703,Acinetobacter baumannii,Negative
220,dbAMP_32263,Staphylococcus epidermidis,Negative
221,dbAMP_00448,Salmonella enterica,Negative
222,dbAMP_24858,Salmonella enterica,Negative
223,dbAMP_04648,Pseudomonas aeruginosa,Negative
224,19577.0,Escherichia coli,Negative
225,dbAMP_25420,Enterococcus faecalis,Negative
226,dbAMP_33282,Pseudomonas aeruginosa,Negative
227,dbAMP_22188,Escherichia coli,Negative
228,dbAMP_17594,Enterobacter cloacae,Negative
229,dbAMP_05112,Enterococcus faecalis,Negative
230,dbAMP_04297,Pseudomonas aeruginosa,Negative
231,dbAMP_02129,Klebsiella pneumoniae,Negative
232,dbAMP_10255,Micrococcus luteus,Negative
233,17978.0,Staphylococcus aureus,Negative
234,19833.0,Pseudomonas aeruginosa,Negative
235,dbAMP_34393,Candida parapsilosis,Negative
236,20178.0,Escherichia coli,Negative
237,dbAMP_18524,Enterococcus faecalis,Negative
238,dbAMP_20868,Pseudomonas aeruginosa,Negative
239,dbAMP_20413,Escherichia coli,Negative
240,dbAMP_24753,Escherichia coli,Negative
241,dbAMP_22323,Bacillus cereus,Negative
242,DRAMP01607,Bacillus cereus,Negative
243,dbAMP_19074,Candida albicans,Negative
244,dbAMP_17377,Bacillus subtilis,Negative
245,dbAMP_15744,Escherichia coli,Negative
246,dbAMP_21400,Candida albicans,Negative
247,dbAMP_33200,Pseudomonas aeruginosa,Negative
248,dbAMP_21655,Pseudomonas aeruginosa,Negative
249,dbAMP_20768,Staphylococcus aureus,Negative
250,dbAMP_14878,Escherichia coli,Negative
251,dbAMP_00976,Pseudomonas aeruginosa,Negative
252,dbAMP_18978,Pseudomonas aeruginosa,Negative
253,dbAMP_19581,Klebsiella pneumoniae,Negative
254,dbAMP_34165,Escherichia coli,Negative
255,dbAMP_24998,Candida albicans,Negative
256,dbAMP_16474,Candida albicans,Negative
257,4493.0,Salmonella enterica,Negative
258,dbAMP_19567,Staphylococcus aureus,Negative
259,dbAMP_19573,Candida albicans,Negative
260,dbAMP_33690,Bacillus subtilis,Negative
261,dbAMP_33246,Staphylococcus aureus,Negative
262,dbAMP_05737,Acinetobacter baumannii,Negative
263,dbAMP_23075,Staphylococcus epidermidis,Negative
264,dbAMP_32915,Escherichia coli,Negative
265,dbAMP_33601,Bacillus subtilis,Negative
266,dbAMP_23592,Micrococcus luteus,Negative
267,dbAMP_19068,Enterococcus faecium,Negative
268,dbAMP_31970,Salmonella enterica,Negative
269,dbAMP_33372,Klebsiella pneumoniae,Negative
270,dbAMP_03286,Staphylococcus epidermidis,Negative
271,dbAMP_16436,Pseudomonas aeruginosa,Negative
272,dbAMP_20654,Bacillus subtilis,Negative
273,dbAMP_14722,Salmonella enterica,Negative
274,dbAMP_16103,Pseudomonas aeruginosa,Negative
275,21616.0,Staphylococcus aureus,Negative
276,dbAMP_03204,Staphylococcus epidermidis,Negative
277,19569.0,Escherichia coli,Negative
278,dbAMP_01885,Escherichia coli,Negative
279,17880.0,Candida albicans,Negative
280,dbAMP_23986,Bacillus subtilis,Negative
281,dbAMP_16765,Staphylococcus epidermidis,Negative
282,dbAMP_19415,Acinetobacter baumannii,Negative
283,DRAMP03116,Pseudomonas aeruginosa,Negative
284,18599.0,Staphylococcus aureus,Negative
285,18855.0,Klebsiella pneumoniae,Negative
286,dbAMP_21144,Pseudomonas aeruginosa,Negative
287,dbAMP_20119,Pseudomonas aeruginosa,Negative
288,dbAMP_23901,Pseudomonas aeruginosa,Negative
289,3598.0,Enterococcus faecalis,Negative
290,dbAMP_22371,Bacillus cereus,Negative
291,dbAMP_33325,Pseudomonas aeruginosa,Negative
292,17637.0,Salmonella enterica,Negative
293,dbAMP_19364,Escherichia coli,Negative
294,dbAMP_20498,Staphylococcus epidermidis,Negative
295,dbAMP_24145,Pseudomonas aeruginosa,Negative
296,17246.0,Staphylococcus aureus,Negative
297,dbAMP_19700,Escherichia coli,Negative
298,dbAMP_21609,Bacillus megaterium,Negative
299,dbAMP_02675,Enterococcus faecalis,Negative
300,dbAMP_33366,Pseudomonas aeruginosa,Negative
301,dbAMP_05209,Candida albicans,Negative
302,dbAMP_02394,Pseudomonas aeruginosa,Negative
303,dbAMP_21814,Micrococcus luteus,Negative
304,dbAMP_33172,Pseudomonas aeruginosa,Negative
305,dbAMP_21729,Cryptococcus neoformans,Negative
306,dbAMP_02059,Escherichia coli,Negative
307,dbAMP_31800,Acinetobacter baumannii,Negative
308,18654.0,Bacillus subtilis,Negative
309,18112.0,Escherichia coli,Negative
310,17400.0,Pseudomonas aeruginosa,Negative
311,dbAMP_25276,Staphylococcus aureus,Negative
312,dbAMP_04492,Pseudomonas aeruginosa,Negative
313,dbAMP_16592,Candida albicans,Negative
314,dbAMP_22266,Escherichia coli,Negative
315,dbAMP_31652,Candida albicans,Negative
316,20442.0,Salmonella enterica,Negative
317,22271.0,Micrococcus luteus,Negative
318,dbAMP_17932,Pseudomonas aeruginosa,Negative
319,dbAMP_21427,Escherichia coli,Negative
320,dbAMP_21655,Staphylococcus epidermidis,Negative
321,dbAMP_20498,Escherichia coli,Negative
322,dbAMP_16441,Escherichia coli,Negative
323,dbAMP_15747,Staphylococcus aureus,Negative
324,dbAMP_18656,Candida albicans,Negative
325,dbAMP_23815,Acinetobacter baumannii,Negative
326,dbAMP_33177,Pseudomonas aeruginosa,Negative
327,dbAMP_31650,Staphylococcus aureus,Negative
328,dbAMP_16386,Pseudomonas aeruginosa,Negative
329,dbAMP_01720,Candida albicans,Negative
330,dbAMP_19712,Pseudomonas aeruginosa,Negative
331,dbAMP_20410,Enterococcus faecalis,Negative
332,dbAMP_23673,Pseudomonas aeruginosa,Negative
333,20305.0,Enterococcus faecalis,Negative
334,dbAMP_01466,Pseudomonas aeruginosa,Negative
335,dbAMP_00886,Salmonella enterica,Negative
336,dbAMP_09694,Escherichia coli,Negative
337,dbAMP_33201,Pseudomonas aeruginosa,Negative
338,dbAMP_20721,Escherichia coli,Negative
339,dbAMP_19567,Candida parapsilosis,Negative
340,dbAMP_33454,Pseudomonas aeruginosa,Negative
341,20354.0,Staphylococcus aureus,Negative
342,dbAMP_21271,Staphylococcus aureus,Negative
343,dbAMP_01699,Bacillus cereus,Negative
344,dbAMP_17636,Escherichia coli,Negative
345,dbAMP_03777,Pseudomonas aeruginosa,Negative
346,dbAMP_31960,Salmonella enterica,Negative
347,dbAMP_24574,Escherichia coli,Negative
348,dbAMP_12830,Klebsiella pneumoniae,Negative
349,dbAMP_17676,Pseudomonas aeruginosa,Negative
350,dbAMP_20864,Pseudomonas aeruginosa,Negative
351,3114.0,Escherichia coli,Negative
352,dbAMP_01970,Pseudomonas aeruginosa,Negative
353,dbAMP_21984,Enterococcus faecalis,Negative
354,15.0,Staphylococcus aureus,Negative
355,dbAMP_00441,Pseudomonas aeruginosa,Negative
356,dbAMP_11022,Escherichia coli,Negative
357,dbAMP_03917,Micrococcus luteus,Negative
358,19303.0,Candida albicans,Negative
359,dbAMP_33339,Pseudomonas aeruginosa,Negative
360,dbAMP_32210,Escherichia coli,Negative
361,dbAMP_21919,Candida albicans,Negative
362,dbAMP_21305,Staphylococcus aureus,Negative
363,dbAMP_22021,Staphylococcus aureus,Negative
364,21725.0,Staphylococcus epidermidis,Negative
365,19835.0,Staphylococcus aureus,Negative
366,dbAMP_18720,Escherichia coli,Negative
367,dbAMP_19232,Staphylococcus aureus,Negative
368,dbAMP_15573,Staphylococcus aureus,Negative
369,dbAMP_12832,Acinetobacter baumannii,Negative
370,dbAMP_34323,Escherichia coli,Negative
371,dbAMP_23538,Staphylococcus aureus,Negative
372,dbAMP_27301,Escherichia coli,Negative
373,DRAMP03278,Candida albicans,Negative
374,dbAMP_22445,Escherichia coli,Negative
375,dbAMP_21390,Micrococcus luteus,Negative
376,dbAMP_23620,Klebsiella pneumoniae,Negative
377,21984.0,Bacillus subtilis,Negative
378,dbAMP_32063,Staphylococcus aureus,Negative
379,dbAMP_23450,Escherichia coli,Negative
380,dbAMP_27352,Klebsiella pneumoniae,Negative
381,dbAMP_22587,Staphylococcus aureus,Negative
382,dbAMP_22869,Staphylococcus aureus,Negative
383,dbAMP_24240,Staphylococcus epidermidis,Negative
384,7152.0,Escherichia coli,Negative
385,dbAMP_25030,Escherichia coli,Negative
386,dbAMP_32278,Candida albicans,Negative
387,21176.0,Escherichia coli,Negative
388,dbAMP_03485,Staphylococcus aureus,Negative
389,dbAMP_23256,Staphylococcus aureus,Negative
390,dbAMP_22585,Staphylococcus epidermidis,Negative
391,dbAMP_27356,Pseudomonas aeruginosa,Negative
392,18780.0,Staphylococcus aureus,Negative
393,dbAMP_21521,Candida albicans,Negative
394,dbAMP_14785,Candida albicans,Negative
395,dbAMP_23123,Staphylococcus aureus,Negative
396,dbAMP_16612,Salmonella enterica,Negative
397,dbAMP_18229,Enterococcus faecium,Negative
398,dbAMP_25097,Escherichia coli,Negative
399,dbAMP_21208,Staphylococcus aureus,Negative
400,dbAMP_19253,Enterococcus faecalis,Negative
401,dbAMP_04210,Escherichia coli,Negative
402,dbAMP_16764,Pseudomonas aeruginosa,Negative
403,21619.0,Escherichia coli,Negative
404,dbAMP_22248,Escherichia coli,Negative
405,dbAMP_33244,Candida albicans,Negative
406,dbAMP_16762,Enterococcus faecium,Negative
407,dbAMP_21932,Staphylococcus aureus,Negative
408,dbAMP_03107,Staphylococcus aureus,Negative
409,22324.0,Pseudomonas aeruginosa,Negative
410,dbAMP_19544,Bacillus subtilis,Negative
411,dbAMP_22580,Staphylococcus aureus,Negative
412,22020.0,Enterococcus faecalis,Negative
413,dbAMP_02406,Escherichia coli,Negative
414,dbAMP_02643,Escherichia coli,Negative
415,dbAMP_32332,Escherichia coli,Negative
416,dbAMP_18884,Staphylococcus aureus,Negative
417,dbAMP_18016,Micrococcus luteus,Negative
418,17525.0,Pseudomonas aeruginosa,Negative
419,dbAMP_33781,Pseudomonas aeruginosa,Negative
420,dbAMP_34260,Staphylococcus aureus,Negative
421,17385.0,Candida parapsilosis,Negative
422,dbAMP_17059,Klebsiella pneumoniae,Negative
423,dbAMP_20740,Staphylococcus epidermidis,Negative
424,dbAMP_23144,Candida albicans,Negative
425,dbAMP_33678,Staphylococcus epidermidis,Negative
426,18293.0,Listeria monocytogenes,Negative
427,dbAMP_02058,Staphylococcus aureus,Negative
428,19359.0,Escherichia coli,Negative
429,dbAMP_00435,Candida albicans,Negative
430,dbAMP_16103,Escherichia coli,Negative
431,20610.0,Klebsiella pneumoniae,Negative
432,dbAMP_16915,Pseudomonas aeruginosa,Negative
433,dbAMP_27288,Escherichia coli,Negative
434,dbAMP_23904,Staphylococcus aureus,Negative
435,dbAMP_03287,Bacillus cereus,Negative
436,dbAMP_19301,Candida albicans,Negative
437,dbAMP_16122,Listeria monocytogenes,Negative
438,dbAMP_24308,Pseudomonas aeruginosa,Negative
439,dbAMP_22655,Staphylococcus epidermidis,Negative
440,dbAMP_19755,Staphylococcus aureus,Negative
441,dbAMP_24816,Candida albicans,Negative
442,dbAMP_03335,Escherichia coli,Negative
443,19904.0,Staphylococcus aureus,Negative
444,dbAMP_16785,Staphylococcus aureus,Negative
445,dbAMP_34230,Staphylococcus aureus,Negative
446,dbAMP_20334,Salmonella enterica,Negative
447,DRAMP21620,Pseudomonas aeruginosa,Negative
448,dbAMP_02189,Escherichia coli,Negative
449,dbAMP_21399,Escherichia coli,Negative
450,dbAMP_16383,Escherichia coli,Negative
451,dbAMP_16274,Escherichia coli,Negative
452,22020.0,Salmonella enterica,Negative
453,dbAMP_19627,Candida albicans,Negative
454,dbAMP_32277,Staphylococcus aureus,Negative
455,dbAMP_20280,Staphylococcus aureus,Negative
456,22290.0,Pseudomonas aeruginosa,Negative
457,15955.0,Pseudomonas aeruginosa,Negative
458,17330.0,Staphylococcus aureus,Negative
459,dbAMP_33211,Pseudomonas aeruginosa,Negative
460,9443.0,Staphylococcus aureus,Negative
461,dbAMP_18749,Escherichia coli,Negative
462,dbAMP_23595,Escherichia coli,Negative
463,18038.0,Klebsiella pneumoniae,Negative
464,dbAMP_16763,Staphylococcus aureus,Negative
465,dbAMP_33290,Candida albicans,Negative
466,dbAMP_24028,Escherichia coli,Negative
467,dbAMP_00052,Escherichia coli,Negative
468,dbAMP_01016,Pseudomonas aeruginosa,Negative
469,dbAMP_18414,Staphylococcus aureus,Negative
470,dbAMP_31770,Pseudomonas aeruginosa,Negative
471,21615.0,Staphylococcus aureus,Negative
472,DRAMP03872,Staphylococcus aureus,Negative
473,dbAMP_16543,Salmonella enterica,Negative
474,dbAMP_24979,Pseudomonas aeruginosa,Negative
475,dbAMP_18261,Staphylococcus aureus,Negative
476,dbAMP_22248,Bacillus cereus,Negative
477,dbAMP_21275,Staphylococcus aureus,Negative
478,9130.0,Escherichia coli,Negative
479,17281.0,Salmonella enterica,Negative
