,ID,Pathogens,Link
3647,dbAMP_04577,Salmonella enterica,Negative
3648,dbAMP_04594,Escherichia coli,Negative
3649,dbAMP_04594,Staphylococcus aureus,Negative
3650,dbAMP_04600,Escherichia coli,Negative
3651,dbAMP_04600,Staphylococcus aureus,Negative
3652,dbAMP_04634,Enterococcus faecalis,Negative
3653,dbAMP_04635,Bacillus subtilis,Negative
3654,dbAMP_04636,Bacillus subtilis,Negative
3655,dbAMP_04638,Enterococcus faecalis,Negative
3656,dbAMP_04638,Pseudomonas aeruginosa,Negative
3657,dbAMP_04643,Candida parapsilosis,Negative
3658,dbAMP_04648,Acinetobacter baumannii,Negative
3659,dbAMP_04648,Bacillus cereus,Negative
3660,dbAMP_04648,Enterobacter cloacae,Negative
3661,dbAMP_04648,Enterococcus faecalis,Negative
3662,dbAMP_04648,Enterococcus faecium,Negative
3663,dbAMP_04648,Klebsiella pneumoniae,Negative
3664,dbAMP_04648,Pseudomonas aeruginosa,Negative
3665,dbAMP_04648,Staphylococcus epidermidis,Negative
3666,dbAMP_04656,Candida albicans,Negative
3667,dbAMP_04657,Candida albicans,Negative
3668,dbAMP_04657,Klebsiella pneumoniae,Negative
3669,dbAMP_04657,Pseudomonas aeruginosa,Negative
3670,dbAMP_04657,Staphylococcus aureus,Negative
3671,dbAMP_04658,Candida albicans,Negative
3672,dbAMP_04658,Escherichia coli,Negative
3673,dbAMP_04658,Staphylococcus aureus,Negative
3674,dbAMP_04659,Candida albicans,Negative
3675,dbAMP_04667,Candida albicans,Negative
3676,dbAMP_04667,Pseudomonas aeruginosa,Negative
3677,dbAMP_04674,Klebsiella pneumoniae,Negative
3678,dbAMP_04674,Pseudomonas aeruginosa,Negative
3679,dbAMP_04674,Salmonella enterica,Negative
3680,dbAMP_04686,Enterobacter cloacae,Negative
3681,dbAMP_04686,Escherichia coli,Negative
3682,dbAMP_04686,Klebsiella pneumoniae,Negative
3683,dbAMP_04686,Micrococcus luteus,Negative
3684,dbAMP_04689,Acinetobacter baumannii,Negative
3685,dbAMP_04689,Candida albicans,Negative
3686,dbAMP_04689,Escherichia coli,Negative
3687,dbAMP_04689,Klebsiella pneumoniae,Negative
3688,dbAMP_04689,Pseudomonas aeruginosa,Negative
3689,dbAMP_04689,Staphylococcus aureus,Negative
3690,dbAMP_04689,Staphylococcus epidermidis,Negative
3691,dbAMP_04691,Acinetobacter baumannii,Negative
3692,dbAMP_04691,Enterobacter cloacae,Negative
3693,dbAMP_04691,Escherichia coli,Negative
3694,dbAMP_04691,Micrococcus luteus,Negative
3695,dbAMP_04691,Salmonella enterica,Negative
3696,dbAMP_04691,Staphylococcus aureus,Negative
3697,dbAMP_04696,Escherichia coli,Negative
3698,dbAMP_04704,Bacillus cereus,Negative
3699,dbAMP_04704,Klebsiella pneumoniae,Negative
3700,dbAMP_04720,Escherichia coli,Negative
3701,dbAMP_04724,Bacillus subtilis,Negative
3702,dbAMP_04724,Candida albicans,Negative
3703,dbAMP_04724,Escherichia coli,Negative
3704,dbAMP_04724,Staphylococcus aureus,Negative
3705,dbAMP_04735,Klebsiella pneumoniae,Negative
3706,dbAMP_04735,Pseudomonas aeruginosa,Negative
3707,dbAMP_04754,Escherichia coli,Negative
3708,dbAMP_04755,Escherichia coli,Negative
3709,dbAMP_04755,Staphylococcus aureus,Negative
3710,dbAMP_04757,Candida albicans,Negative
3711,dbAMP_04757,Escherichia coli,Negative
3712,dbAMP_04757,Staphylococcus aureus,Negative
3713,dbAMP_04759,Bacillus cereus,Negative
3714,dbAMP_04759,Candida albicans,Negative
3715,dbAMP_04759,Enterobacter cloacae,Negative
3716,dbAMP_04759,Enterococcus faecalis,Negative
3717,dbAMP_04759,Enterococcus faecium,Negative
3718,dbAMP_04759,Escherichia coli,Negative
3719,dbAMP_04759,Klebsiella pneumoniae,Negative
3720,dbAMP_04759,Pseudomonas aeruginosa,Negative
3721,dbAMP_04759,Staphylococcus aureus,Negative
3722,dbAMP_04775,Candida parapsilosis,Negative
3723,dbAMP_04787,Klebsiella pneumoniae,Negative
3724,dbAMP_04788,Candida albicans,Negative
3725,dbAMP_04788,Enterobacter cloacae,Negative
3726,dbAMP_04788,Enterococcus faecalis,Negative
3727,dbAMP_04798,Candida albicans,Negative
3728,dbAMP_04810,Pseudomonas aeruginosa,Negative
3729,dbAMP_04815,Pseudomonas aeruginosa,Negative
3730,dbAMP_04816,Pseudomonas aeruginosa,Negative
3731,dbAMP_04821,Enterococcus faecium,Negative
3732,dbAMP_04821,Pseudomonas aeruginosa,Negative
3733,dbAMP_04821,Salmonella enterica,Negative
3734,dbAMP_04821,Staphylococcus epidermidis,Negative
3735,dbAMP_04823,Pseudomonas aeruginosa,Negative
3736,dbAMP_04826,Bacillus subtilis,Negative
3737,dbAMP_04826,Escherichia coli,Negative
3738,dbAMP_04829,Staphylococcus aureus,Negative
3739,dbAMP_04829,Staphylococcus epidermidis,Negative
3740,dbAMP_04830,Staphylococcus aureus,Negative
3741,dbAMP_04830,Staphylococcus epidermidis,Negative
3742,dbAMP_04842,Bacillus subtilis,Negative
3743,dbAMP_04842,Klebsiella pneumoniae,Negative
3744,dbAMP_04842,Pseudomonas aeruginosa,Negative
3745,dbAMP_04847,Candida albicans,Negative
3746,dbAMP_04847,Escherichia coli,Negative
3747,dbAMP_04847,Pseudomonas aeruginosa,Negative
3748,dbAMP_04847,Staphylococcus aureus,Negative
3749,dbAMP_04895,Escherichia coli,Negative
3750,dbAMP_04895,Staphylococcus aureus,Negative
3751,dbAMP_04896,Escherichia coli,Negative
3752,dbAMP_04896,Staphylococcus aureus,Negative
3753,dbAMP_04897,Escherichia coli,Negative
3754,dbAMP_04898,Escherichia coli,Negative
3755,dbAMP_04899,Escherichia coli,Negative
3756,dbAMP_04925,Bacillus subtilis,Negative
3757,dbAMP_04925,Candida albicans,Negative
3758,dbAMP_04925,Escherichia coli,Negative
3759,dbAMP_04925,Pseudomonas aeruginosa,Negative
3760,dbAMP_04925,Staphylococcus aureus,Negative
3761,dbAMP_04932,Enterobacter cloacae,Negative
3762,dbAMP_04932,Klebsiella pneumoniae,Negative
3763,dbAMP_04943,Candida albicans,Negative
3764,dbAMP_04976,Enterococcus faecalis,Negative
3765,dbAMP_04976,Micrococcus luteus,Negative
3766,dbAMP_04976,Pseudomonas aeruginosa,Negative
3767,dbAMP_04977,Enterococcus faecalis,Negative
3768,dbAMP_04977,Pseudomonas aeruginosa,Negative
3769,dbAMP_04980,Candida albicans,Negative
3770,dbAMP_04980,Escherichia coli,Negative
3771,dbAMP_04980,Staphylococcus aureus,Negative
3772,dbAMP_04982,Bacillus megaterium,Negative
3773,dbAMP_04988,Candida albicans,Negative
3774,dbAMP_04988,Escherichia coli,Negative
3775,dbAMP_04988,Pseudomonas aeruginosa,Negative
3776,dbAMP_04988,Staphylococcus aureus,Negative
3777,dbAMP_04990,Candida albicans,Negative
3778,dbAMP_04990,Cryptococcus neoformans,Negative
3779,dbAMP_04990,Escherichia coli,Negative
3780,dbAMP_04990,Pseudomonas aeruginosa,Negative
3781,dbAMP_04990,Staphylococcus aureus,Negative
3782,dbAMP_04995,Staphylococcus aureus,Negative
3783,dbAMP_04996,Acinetobacter baumannii,Negative
3784,dbAMP_04996,Cryptococcus neoformans,Negative
3785,dbAMP_04996,Enterococcus faecalis,Negative
3786,dbAMP_04996,Staphylococcus epidermidis,Negative
3787,dbAMP_04997,Bacillus subtilis,Negative
3788,dbAMP_04997,Klebsiella pneumoniae,Negative
3789,dbAMP_04997,Staphylococcus aureus,Negative
3790,dbAMP_05087,Pseudomonas aeruginosa,Negative
3791,dbAMP_05087,Staphylococcus aureus,Negative
3792,dbAMP_05104,Escherichia coli,Negative
3793,dbAMP_05104,Staphylococcus aureus,Negative
3794,dbAMP_05105,Escherichia coli,Negative
3795,dbAMP_05105,Staphylococcus aureus,Negative
3796,dbAMP_05112,Acinetobacter baumannii,Negative
3797,dbAMP_05112,Bacillus cereus,Negative
3798,dbAMP_05112,Bacillus subtilis,Negative
3799,dbAMP_05112,Candida albicans,Negative
3800,dbAMP_05112,Cryptococcus neoformans,Negative
3801,dbAMP_05112,Enterococcus faecalis,Negative
3802,dbAMP_05112,Enterococcus faecium,Negative
3803,dbAMP_05112,Escherichia coli,Negative
3804,dbAMP_05112,Klebsiella pneumoniae,Negative
3805,dbAMP_05112,Pseudomonas aeruginosa,Negative
3806,dbAMP_05112,Salmonella enterica,Negative
3807,dbAMP_05112,Staphylococcus aureus,Negative
3808,dbAMP_05112,Staphylococcus epidermidis,Negative
3809,dbAMP_05113,Acinetobacter baumannii,Negative
3810,dbAMP_05113,Bacillus cereus,Negative
3811,dbAMP_05113,Cryptococcus neoformans,Negative
3812,dbAMP_05127,Salmonella enterica,Negative
3813,dbAMP_05144,Escherichia coli,Negative
3814,dbAMP_05156,Escherichia coli,Negative
3815,dbAMP_05156,Pseudomonas aeruginosa,Negative
3816,dbAMP_05156,Salmonella enterica,Negative
3817,dbAMP_05157,Escherichia coli,Negative
3818,dbAMP_05157,Pseudomonas aeruginosa,Negative
3819,dbAMP_05157,Salmonella enterica,Negative
3820,dbAMP_05158,Escherichia coli,Negative
3821,dbAMP_05158,Pseudomonas aeruginosa,Negative
3822,dbAMP_05158,Salmonella enterica,Negative
3823,dbAMP_05160,Salmonella enterica,Negative
3824,dbAMP_05162,Pseudomonas aeruginosa,Negative
3825,dbAMP_05190,Escherichia coli,Negative
3826,dbAMP_05190,Staphylococcus aureus,Negative
3827,dbAMP_05193,Candida albicans,Negative
3828,dbAMP_05193,Candida parapsilosis,Negative
3829,dbAMP_05193,Escherichia coli,Negative
3830,dbAMP_05193,Staphylococcus aureus,Negative
3831,dbAMP_05204,Escherichia coli,Negative
3832,dbAMP_05205,Enterococcus faecalis,Negative
3833,dbAMP_05206,Escherichia coli,Negative
3834,dbAMP_05244,Candida albicans,Negative
3835,dbAMP_05244,Cryptococcus neoformans,Negative
3836,dbAMP_05244,Pseudomonas aeruginosa,Negative
3837,dbAMP_05244,Staphylococcus aureus,Negative
3838,dbAMP_05249,Candida albicans,Negative
3839,dbAMP_05249,Candida parapsilosis,Negative
3840,dbAMP_05249,Escherichia coli,Negative
3841,dbAMP_05249,Pseudomonas aeruginosa,Negative
3842,dbAMP_05249,Staphylococcus aureus,Negative
3843,dbAMP_05257,Bacillus megaterium,Negative
3844,dbAMP_05257,Candida albicans,Negative
3845,dbAMP_05257,Candida parapsilosis,Negative
3846,dbAMP_05257,Escherichia coli,Negative
3847,dbAMP_05257,Klebsiella pneumoniae,Negative
3848,dbAMP_05257,Pseudomonas aeruginosa,Negative
3849,dbAMP_05257,Salmonella enterica,Negative
3850,dbAMP_05257,Staphylococcus aureus,Negative
3851,dbAMP_05257,Staphylococcus epidermidis,Negative
3852,dbAMP_05281,Candida albicans,Negative
3853,dbAMP_05281,Candida parapsilosis,Negative
3854,dbAMP_05281,Klebsiella pneumoniae,Negative
3855,dbAMP_05281,Listeria monocytogenes,Negative
3856,dbAMP_05282,Candida albicans,Negative
3857,dbAMP_05282,Candida parapsilosis,Negative
3858,dbAMP_05282,Escherichia coli,Negative
3859,dbAMP_05282,Klebsiella pneumoniae,Negative
3860,dbAMP_05282,Listeria monocytogenes,Negative
3861,dbAMP_05282,Pseudomonas aeruginosa,Negative
3862,dbAMP_05282,Staphylococcus aureus,Negative
3863,dbAMP_05292,Candida albicans,Negative
3864,dbAMP_05292,Candida parapsilosis,Negative
3865,dbAMP_05292,Enterococcus faecalis,Negative
3866,dbAMP_05292,Escherichia coli,Negative
3867,dbAMP_05292,Klebsiella pneumoniae,Negative
3868,dbAMP_05292,Listeria monocytogenes,Negative
3869,dbAMP_05292,Pseudomonas aeruginosa,Negative
3870,dbAMP_05292,Staphylococcus aureus,Negative
3871,dbAMP_05294,Klebsiella pneumoniae,Negative
3872,dbAMP_05295,Candida albicans,Negative
3873,dbAMP_05295,Candida parapsilosis,Negative
3874,dbAMP_05295,Pseudomonas aeruginosa,Negative
3875,dbAMP_05360,Bacillus subtilis,Negative
3876,dbAMP_05448,Micrococcus luteus,Negative
3877,dbAMP_05451,Escherichia coli,Negative
3878,dbAMP_05483,Bacillus subtilis,Negative
3879,dbAMP_05483,Enterococcus faecalis,Negative
3880,dbAMP_05488,Staphylococcus aureus,Negative
3881,dbAMP_05559,Escherichia coli,Negative
3882,dbAMP_05569,Bacillus subtilis,Negative
3883,dbAMP_05600,Bacillus subtilis,Negative
3884,dbAMP_05600,Escherichia coli,Negative
3885,dbAMP_05625,Enterobacter cloacae,Negative
3886,dbAMP_05625,Micrococcus luteus,Negative
3887,dbAMP_05646,Escherichia coli,Negative
3888,dbAMP_05646,Pseudomonas aeruginosa,Negative
3889,dbAMP_05646,Staphylococcus aureus,Negative
3890,dbAMP_05647,Candida albicans,Negative
3891,dbAMP_05647,Escherichia coli,Negative
3892,dbAMP_05647,Klebsiella pneumoniae,Negative
3893,dbAMP_05647,Pseudomonas aeruginosa,Negative
3894,dbAMP_05647,Staphylococcus aureus,Negative
3895,dbAMP_05722,Salmonella enterica,Negative
3896,dbAMP_05726,Enterococcus faecalis,Negative
3897,dbAMP_05726,Escherichia coli,Negative
3898,dbAMP_05726,Staphylococcus aureus,Negative
3899,dbAMP_05728,Escherichia coli,Negative
3900,dbAMP_05737,Acinetobacter baumannii,Negative
3901,dbAMP_05737,Bacillus megaterium,Negative
3902,dbAMP_05737,Enterobacter cloacae,Negative
3903,dbAMP_05737,Escherichia coli,Negative
3904,dbAMP_05737,Pseudomonas aeruginosa,Negative
3905,dbAMP_05737,Salmonella enterica,Negative
3906,dbAMP_05740,Escherichia coli,Negative
3907,dbAMP_05740,Pseudomonas aeruginosa,Negative
3908,dbAMP_05740,Staphylococcus aureus,Negative
3909,dbAMP_05766,Enterococcus faecalis,Negative
3910,dbAMP_05766,Pseudomonas aeruginosa,Negative
3911,dbAMP_05766,Staphylococcus aureus,Negative
3912,dbAMP_05780,Escherichia coli,Negative
3913,dbAMP_05780,Pseudomonas aeruginosa,Negative
3914,dbAMP_05780,Staphylococcus aureus,Negative
3915,dbAMP_05788,Candida albicans,Negative
3916,dbAMP_05788,Staphylococcus aureus,Negative
3917,dbAMP_05790,Candida albicans,Negative
3918,dbAMP_05790,Escherichia coli,Negative
3919,dbAMP_05790,Pseudomonas aeruginosa,Negative
3920,dbAMP_05790,Staphylococcus aureus,Negative
3921,dbAMP_05798,Klebsiella pneumoniae,Negative
3922,dbAMP_05805,Escherichia coli,Negative
3923,dbAMP_05806,Candida albicans,Negative
3924,dbAMP_05808,Escherichia coli,Negative
3925,dbAMP_05833,Candida albicans,Negative
3926,dbAMP_05848,Candida albicans,Negative
3927,dbAMP_05848,Candida parapsilosis,Negative
3928,dbAMP_05848,Enterococcus faecalis,Negative
3929,dbAMP_05848,Escherichia coli,Negative
3930,dbAMP_05848,Pseudomonas aeruginosa,Negative
3931,dbAMP_05868,Enterococcus faecalis,Negative
3932,dbAMP_05868,Escherichia coli,Negative
3933,dbAMP_05868,Klebsiella pneumoniae,Negative
3934,dbAMP_05868,Pseudomonas aeruginosa,Negative
3935,dbAMP_05868,Salmonella enterica,Negative
3936,dbAMP_05871,Candida albicans,Negative
3937,dbAMP_05871,Escherichia coli,Negative
3938,dbAMP_05871,Pseudomonas aeruginosa,Negative
3939,dbAMP_05871,Staphylococcus aureus,Negative
3940,dbAMP_05874,Bacillus subtilis,Negative
3941,dbAMP_05874,Escherichia coli,Negative
3942,dbAMP_05874,Klebsiella pneumoniae,Negative
3943,dbAMP_05874,Pseudomonas aeruginosa,Negative
3944,dbAMP_05889,Candida albicans,Negative
3945,dbAMP_05889,Staphylococcus aureus,Negative
3946,dbAMP_05931,Enterococcus faecalis,Negative
3947,dbAMP_05994,Acinetobacter baumannii,Negative
3948,dbAMP_05994,Escherichia coli,Negative
3949,dbAMP_05994,Pseudomonas aeruginosa,Negative
3950,dbAMP_05994,Staphylococcus aureus,Negative
3951,dbAMP_06009,Escherichia coli,Negative
3952,dbAMP_06009,Staphylococcus aureus,Negative
3953,dbAMP_06056,Bacillus subtilis,Negative
3954,dbAMP_06056,Escherichia coli,Negative
3955,dbAMP_06056,Listeria monocytogenes,Negative
3956,dbAMP_06056,Staphylococcus aureus,Negative
3957,dbAMP_06060,Escherichia coli,Negative
3958,dbAMP_06060,Micrococcus luteus,Negative
3959,dbAMP_06081,Escherichia coli,Negative
3960,dbAMP_06098,Bacillus subtilis,Negative
3961,dbAMP_06098,Escherichia coli,Negative
3962,dbAMP_06098,Klebsiella pneumoniae,Negative
3963,dbAMP_06098,Pseudomonas aeruginosa,Negative
3964,dbAMP_06098,Salmonella enterica,Negative
3965,dbAMP_07562,Escherichia coli,Negative
3966,dbAMP_07562,Pseudomonas aeruginosa,Negative
3967,dbAMP_08389,Bacillus subtilis,Negative
3968,dbAMP_08915,Escherichia coli,Negative
3969,dbAMP_08915,Staphylococcus aureus,Negative
3970,dbAMP_09485,Bacillus subtilis,Negative
3971,dbAMP_09485,Escherichia coli,Negative
3972,dbAMP_09485,Micrococcus luteus,Negative
3973,dbAMP_09560,Escherichia coli,Negative
3974,dbAMP_09560,Pseudomonas aeruginosa,Negative
3975,dbAMP_09560,Staphylococcus aureus,Negative
3976,dbAMP_09564,Escherichia coli,Negative
3977,dbAMP_09564,Micrococcus luteus,Negative
3978,dbAMP_09680,Staphylococcus aureus,Negative
3979,dbAMP_09684,Candida albicans,Negative
3980,dbAMP_09684,Escherichia coli,Negative
3981,dbAMP_09692,Klebsiella pneumoniae,Negative
3982,dbAMP_09692,Staphylococcus aureus,Negative
3983,dbAMP_09737,Pseudomonas aeruginosa,Negative
3984,dbAMP_09742,Staphylococcus aureus,Negative
3985,dbAMP_09744,Escherichia coli,Negative
3986,dbAMP_09744,Staphylococcus aureus,Negative
3987,dbAMP_09833,Escherichia coli,Negative
3988,dbAMP_09904,Candida albicans,Negative
3989,dbAMP_09904,Candida parapsilosis,Negative
3990,dbAMP_09904,Klebsiella pneumoniae,Negative
3991,dbAMP_09904,Staphylococcus aureus,Negative
3992,dbAMP_09904,Staphylococcus epidermidis,Negative
3993,dbAMP_09934,Bacillus subtilis,Negative
3994,dbAMP_09972,Acinetobacter baumannii,Negative
3995,dbAMP_09972,Escherichia coli,Negative
3996,dbAMP_09972,Pseudomonas aeruginosa,Negative
3997,dbAMP_09972,Staphylococcus aureus,Negative
3998,dbAMP_10032,Escherichia coli,Negative
3999,dbAMP_10032,Pseudomonas aeruginosa,Negative
4000,dbAMP_10100,Staphylococcus aureus,Negative
4001,dbAMP_10172,Pseudomonas aeruginosa,Negative
4002,dbAMP_10201,Candida albicans,Negative
4003,dbAMP_10201,Micrococcus luteus,Negative
4004,dbAMP_10201,Staphylococcus aureus,Negative
4005,dbAMP_10201,Staphylococcus epidermidis,Negative
4006,dbAMP_10247,Staphylococcus aureus,Negative
4007,dbAMP_10270,Escherichia coli,Negative
4008,dbAMP_10270,Staphylococcus aureus,Negative
4009,dbAMP_10300,Klebsiella pneumoniae,Negative
4010,dbAMP_10300,Salmonella enterica,Negative
4011,dbAMP_10304,Klebsiella pneumoniae,Negative
4012,dbAMP_10304,Staphylococcus aureus,Negative
4013,dbAMP_10305,Enterobacter cloacae,Negative
4014,dbAMP_10305,Salmonella enterica,Negative
4015,dbAMP_10311,Klebsiella pneumoniae,Negative
4016,dbAMP_10311,Pseudomonas aeruginosa,Negative
4017,dbAMP_10324,Micrococcus luteus,Negative
4018,dbAMP_10327,Staphylococcus aureus,Negative
4019,dbAMP_10411,Candida albicans,Negative
4020,dbAMP_10416,Pseudomonas aeruginosa,Negative
4021,dbAMP_10416,Staphylococcus aureus,Negative
4022,dbAMP_10416,Staphylococcus epidermidis,Negative
4023,dbAMP_10426,Candida albicans,Negative
4024,dbAMP_10427,Enterococcus faecalis,Negative
4025,dbAMP_10427,Staphylococcus epidermidis,Negative
4026,dbAMP_10476,Candida albicans,Negative
4027,dbAMP_10481,Candida albicans,Negative
4028,dbAMP_10482,Listeria monocytogenes,Negative
4029,dbAMP_10527,Candida albicans,Negative
4030,dbAMP_10527,Enterobacter cloacae,Negative
4031,dbAMP_10531,Candida albicans,Negative
4032,dbAMP_10566,Candida albicans,Negative
4033,dbAMP_10566,Enterococcus faecalis,Negative
4034,dbAMP_10591,Escherichia coli,Negative
4035,dbAMP_10591,Staphylococcus aureus,Negative
4036,dbAMP_10598,Acinetobacter baumannii,Negative
4037,dbAMP_10598,Listeria monocytogenes,Negative
4038,dbAMP_10598,Staphylococcus aureus,Negative
4039,dbAMP_10609,Acinetobacter baumannii,Negative
4040,dbAMP_10609,Pseudomonas aeruginosa,Negative
4041,dbAMP_10613,Escherichia coli,Negative
4042,dbAMP_10613,Staphylococcus aureus,Negative
4043,dbAMP_10614,Acinetobacter baumannii,Negative
4044,dbAMP_10614,Enterococcus faecalis,Negative
4045,dbAMP_10614,Staphylococcus aureus,Negative
4046,dbAMP_10631,Bacillus subtilis,Negative
4047,dbAMP_10639,Staphylococcus aureus,Negative
4048,dbAMP_10653,Pseudomonas aeruginosa,Negative
4049,dbAMP_10653,Staphylococcus epidermidis,Negative
4050,dbAMP_10716,Acinetobacter baumannii,Negative
4051,dbAMP_10716,Enterobacter cloacae,Negative
4052,dbAMP_10716,Klebsiella pneumoniae,Negative
4053,dbAMP_10720,Candida albicans,Negative
4054,dbAMP_10721,Pseudomonas aeruginosa,Negative
4055,dbAMP_10721,Staphylococcus aureus,Negative
4056,dbAMP_10757,Bacillus subtilis,Negative
4057,dbAMP_10757,Escherichia coli,Negative
4058,dbAMP_10779,Candida albicans,Negative
4059,dbAMP_10779,Escherichia coli,Negative
4060,dbAMP_10779,Pseudomonas aeruginosa,Negative
4061,dbAMP_10779,Salmonella enterica,Negative
4062,dbAMP_10779,Staphylococcus aureus,Negative
4063,dbAMP_10779,Staphylococcus epidermidis,Negative
4064,dbAMP_10825,Escherichia coli,Negative
4065,dbAMP_10825,Staphylococcus aureus,Negative
4066,dbAMP_10887,Candida albicans,Negative
4067,dbAMP_10887,Escherichia coli,Negative
4068,dbAMP_10887,Pseudomonas aeruginosa,Negative
4069,dbAMP_10887,Staphylococcus aureus,Negative
4070,dbAMP_10962,Candida albicans,Negative
4071,dbAMP_10962,Klebsiella pneumoniae,Negative
4072,dbAMP_10964,Escherichia coli,Negative
4073,dbAMP_10969,Candida albicans,Negative
4074,dbAMP_10969,Klebsiella pneumoniae,Negative
4075,dbAMP_10969,Pseudomonas aeruginosa,Negative
4076,dbAMP_10969,Staphylococcus aureus,Negative
4077,dbAMP_10987,Escherichia coli,Negative
4078,dbAMP_11019,Enterobacter cloacae,Negative
4079,dbAMP_11019,Escherichia coli,Negative
4080,dbAMP_11020,Enterobacter cloacae,Negative
4081,dbAMP_11020,Escherichia coli,Negative
4082,dbAMP_11022,Enterobacter cloacae,Negative
4083,dbAMP_11022,Escherichia coli,Negative
4084,dbAMP_11040,Bacillus subtilis,Negative
